GeneID	variants
CGI_10008893	1
CGI_10008894	2
CGI_10008895	1
CGI_10008896	1
CGI_10008899	2
CGI_10008900	6
CGI_10008901	3
CGI_10008904	1
CGI_10008905	1
CGI_10008906	1
CGI_10008914	5
CGI_10008917	10
CGI_10008919	1
CGI_10008920	1
CGI_10008922	1
CGI_10008927	1
CGI_10008929	2
CGI_10008930	1
CGI_10008931	1
CGI_10008932	1
CGI_10008933	1
CGI_10008938	2
CGI_10008940	1
CGI_10008941	3
CGI_10008942	1
CGI_10008943	2
CGI_10008946	2
CGI_10008947	1
CGI_10008948	1
CGI_10008949	1
CGI_10008950	1
CGI_10008953	6
CGI_10008954	1
CGI_10008957	1
CGI_10008958	1
CGI_10008959	3
CGI_10008962	3
CGI_10008963	7
CGI_10008964	3
CGI_10008965	1
CGI_10008967	5
CGI_10008969	4
CGI_10008970	2
CGI_10008971	1
CGI_10008972	2
CGI_10008973	1
CGI_10008974	1
CGI_10008975	2
CGI_10008977	4
CGI_10008979	1
CGI_10008981	1
CGI_10008982	2
CGI_10008988	2
CGI_10008992	2
CGI_10008993	1
CGI_10008994	1
CGI_10008996	1
CGI_10008997	4
CGI_10009002	2
CGI_10009007	1
CGI_10009009	3
CGI_10009011	5
CGI_10009013	1
CGI_10009014	2
CGI_10009015	3
CGI_10009016	1
CGI_10009017	10
CGI_10009021	1
CGI_10009022	2
CGI_10009023	2
CGI_10009024	1
CGI_10009025	1
CGI_10009026	1
CGI_10009028	4
CGI_10009029	2
CGI_10009030	2
CGI_10009031	2
CGI_10009032	1
CGI_10009034	1
CGI_10009035	1
CGI_10009038	1
CGI_10009040	2
CGI_10009041	1
CGI_10009042	4
CGI_10009043	1
CGI_10009048	1
CGI_10009051	1
CGI_10009052	1
CGI_10009053	1
CGI_10009054	2
CGI_10009055	1
CGI_10009056	2
CGI_10009057	1
CGI_10009058	1
CGI_10009059	1
CGI_10009060	1
CGI_10009062	3
CGI_10009063	2
CGI_10009064	10
CGI_10009065	1
CGI_10009066	1
CGI_10009068	1
CGI_10009069	1
CGI_10009071	1
CGI_10009074	2
CGI_10009075	1
CGI_10009076	2
CGI_10009078	1
CGI_10009083	1
CGI_10009084	1
CGI_10009086	3
CGI_10009087	3
CGI_10009088	2
CGI_10009089	2
CGI_10009091	2
CGI_10009092	7
CGI_10009093	1
CGI_10009094	1
CGI_10009096	1
CGI_10009100	3
CGI_10009101	9
CGI_10009102	2
CGI_10009103	1
CGI_10009104	12
CGI_10009105	4
CGI_10009106	10
CGI_10009107	1
CGI_10009108	2
CGI_10009111	4
CGI_10009112	2
CGI_10009113	1
CGI_10009115	1
CGI_10009117	5
CGI_10009119	2
CGI_10009120	1
CGI_10009121	2
CGI_10009122	1
CGI_10009123	4
CGI_10009124	1
CGI_10009125	1
CGI_10009126	1
CGI_10009127	1
CGI_10009129	1
CGI_10009130	3
CGI_10009132	3
CGI_10009133	1
CGI_10009134	2
CGI_10009135	1
CGI_10009137	2
CGI_10009138	3
CGI_10009142	1
CGI_10009144	1
CGI_10009146	4
CGI_10009148	9
CGI_10009149	7
CGI_10009150	2
CGI_10009151	1
CGI_10009152	8
CGI_10009153	1
CGI_10009154	1
CGI_10009156	1
CGI_10009157	1
CGI_10009158	2
CGI_10009160	1
CGI_10009162	1
CGI_10009163	3
CGI_10009164	2
CGI_10009165	2
CGI_10009167	3
CGI_10009168	1
CGI_10009170	2
CGI_10009174	1
CGI_10009176	2
CGI_10009177	1
CGI_10009179	1
CGI_10009180	9
CGI_10009181	1
CGI_10009182	1
CGI_10009185	6
CGI_10009186	5
CGI_10009187	1
CGI_10009190	6
CGI_10009192	4
CGI_10009194	3
CGI_10009196	1
CGI_10009197	2
CGI_10009203	2
CGI_10009207	2
CGI_10009208	3
CGI_10009209	1
CGI_10009210	2
CGI_10009211	2
CGI_10009212	3
CGI_10009214	1
CGI_10009215	2
CGI_10009216	1
CGI_10009217	3
CGI_10009218	2
CGI_10009219	1
CGI_10009220	2
CGI_10009221	2
CGI_10009222	1
CGI_10009223	2
CGI_10009225	3
CGI_10009226	1
CGI_10009228	3
CGI_10009229	1
CGI_10009231	3
CGI_10009232	1
CGI_10009233	1
CGI_10009234	1
CGI_10009235	1
CGI_10009236	2
CGI_10009238	2
CGI_10009239	4
CGI_10009242	2
CGI_10009243	5
CGI_10009244	1
CGI_10009246	2
CGI_10009247	4
CGI_10009249	1
CGI_10009250	4
CGI_10009251	2
CGI_10009254	1
CGI_10009255	1
CGI_10009256	1
CGI_10009258	1
CGI_10009259	2
CGI_10009260	2
CGI_10009261	4
CGI_10009262	4
CGI_10009263	3
CGI_10009264	1
CGI_10009272	8
CGI_10009274	3
CGI_10009276	1
CGI_10009277	1
CGI_10009278	1
CGI_10009280	2
CGI_10009281	2
CGI_10009282	2
CGI_10009284	1
CGI_10009285	1
CGI_10009286	2
CGI_10009289	3
CGI_10009290	4
CGI_10009291	1
CGI_10009292	3
CGI_10009293	1
CGI_10009294	1
CGI_10009295	1
CGI_10009296	1
CGI_10009297	1
CGI_10009298	2
CGI_10009300	2
CGI_10009301	1
CGI_10009302	2
CGI_10009306	1
CGI_10009308	2
CGI_10009310	1
CGI_10009312	14
CGI_10009313	2
CGI_10009314	2
CGI_10009315	2
CGI_10009317	1
CGI_10009318	1
CGI_10009319	1
CGI_10009320	1
CGI_10009323	1
CGI_10009324	1
CGI_10009325	3
CGI_10009326	12
CGI_10009327	1
CGI_10009328	1
CGI_10009332	1
CGI_10009333	1
CGI_10009335	2
CGI_10009336	1
CGI_10009338	5
CGI_10009339	1
CGI_10009340	3
CGI_10009341	1
CGI_10009342	1
CGI_10009344	2
CGI_10009345	2
CGI_10009347	1
CGI_10009348	1
CGI_10009349	3
CGI_10009354	6
CGI_10009355	1
CGI_10009356	2
CGI_10009358	2
CGI_10009359	10
CGI_10009365	8
CGI_10009369	1
CGI_10009370	9
CGI_10009372	14
CGI_10009373	1
CGI_10009374	1
CGI_10009375	1
CGI_10009376	4
CGI_10009377	2
CGI_10009378	1
CGI_10009379	3
CGI_10009380	1
CGI_10009381	1
CGI_10009382	9
CGI_10009383	2
CGI_10009384	2
CGI_10009387	25
CGI_10009389	1
CGI_10009391	7
CGI_10009393	8
CGI_10009394	1
CGI_10009396	2
CGI_10009397	5
CGI_10009399	4
CGI_10009400	6
CGI_10009401	2
CGI_10009402	1
CGI_10009404	2
CGI_10009407	1
CGI_10009415	2
CGI_10009416	1
CGI_10009421	2
CGI_10009422	1
CGI_10009424	1
CGI_10009425	1
CGI_10009426	1
CGI_10009429	1
CGI_10009432	1
CGI_10009433	1
CGI_10009434	2
CGI_10009435	1
CGI_10009436	1
CGI_10009438	1
CGI_10009442	3
CGI_10009443	1
CGI_10009445	1
CGI_10009447	2
CGI_10009450	1
CGI_10009451	1
CGI_10009452	1
CGI_10009453	1
CGI_10009455	7
CGI_10009458	7
CGI_10009467	1
CGI_10009469	1
CGI_10009470	1
CGI_10009471	2
CGI_10009473	2
CGI_10009475	1
CGI_10009476	1
CGI_10009477	1
CGI_10009478	1
CGI_10009479	1
CGI_10009480	1
CGI_10009482	4
CGI_10009484	2
CGI_10009485	1
CGI_10009487	1
CGI_10009488	4
CGI_10009492	1
CGI_10009493	1
CGI_10009494	1
CGI_10009495	2
CGI_10009496	2
CGI_10009498	2
CGI_10009499	17
CGI_10009500	1
CGI_10009501	1
CGI_10009506	1
CGI_10009508	1
CGI_10009509	3
CGI_10009510	2
CGI_10009511	1
CGI_10009514	2
CGI_10009515	6
CGI_10009518	1
CGI_10009519	1
CGI_10009520	2
CGI_10009522	1
CGI_10009523	2
CGI_10009524	1
CGI_10009525	3
CGI_10009526	1
CGI_10009528	1
CGI_10009529	1
CGI_10009530	2
CGI_10009531	1
CGI_10009533	1
CGI_10009534	10
CGI_10009537	6
CGI_10009539	1
CGI_10009543	1
CGI_10009549	4
CGI_10009550	3
CGI_10009551	1
CGI_10009552	1
CGI_10009555	2
CGI_10009556	1
CGI_10009560	3
CGI_10009561	1
CGI_10009562	3
CGI_10009564	1
CGI_10009565	1
CGI_10009568	12
CGI_10009569	1
CGI_10009570	1
CGI_10009571	1
CGI_10009572	3
CGI_10009575	2
CGI_10009576	2
CGI_10009577	1
CGI_10009578	1
CGI_10009579	1
CGI_10009580	8
CGI_10009582	1
CGI_10009585	3
CGI_10009587	1
CGI_10009588	3
CGI_10009589	1
CGI_10009590	2
CGI_10009591	2
CGI_10009592	3
CGI_10009593	1
CGI_10009594	3
CGI_10009595	17
CGI_10009601	1
CGI_10009602	1
CGI_10009603	2
CGI_10009604	1
CGI_10009605	4
CGI_10009606	3
CGI_10009608	1
CGI_10009612	3
CGI_10009613	1
CGI_10009616	2
CGI_10009617	1
CGI_10009620	2
CGI_10009621	3
CGI_10009622	1
CGI_10009624	1
CGI_10009625	1
CGI_10009626	1
CGI_10009627	1
CGI_10009628	2
CGI_10009633	8
CGI_10009634	1
CGI_10009635	4
CGI_10009636	1
CGI_10009637	1
CGI_10009638	2
CGI_10009639	1
CGI_10009640	2
CGI_10009641	1
CGI_10009642	1
CGI_10009643	1
CGI_10009644	2
CGI_10009645	2
CGI_10009646	2
CGI_10009647	1
CGI_10009648	1
CGI_10009650	2
CGI_10009651	2
CGI_10009652	1
CGI_10009653	1
CGI_10009657	4
CGI_10009658	3
CGI_10009659	7
CGI_10009660	1
CGI_10009661	1
CGI_10009662	1
CGI_10009663	1
CGI_10009666	1
CGI_10009667	1
CGI_10009674	2
CGI_10009677	1
CGI_10009678	1
CGI_10009679	1
CGI_10009680	2
CGI_10009681	1
CGI_10009682	1
CGI_10009683	1
CGI_10009684	1
CGI_10009685	4
CGI_10009686	2
CGI_10009690	1
CGI_10009693	1
CGI_10009696	1
CGI_10009697	1
CGI_10009698	1
CGI_10009699	1
CGI_10009700	32
CGI_10009705	3
CGI_10009706	1
CGI_10009707	1
CGI_10009708	1
CGI_10009709	1
CGI_10009714	2
CGI_10009715	1
CGI_10009716	1
CGI_10009718	1
CGI_10009719	1
CGI_10009720	1
CGI_10009721	2
CGI_10009722	1
CGI_10009724	2
CGI_10009725	2
CGI_10009728	5
CGI_10009729	1
CGI_10009732	3
CGI_10009734	1
CGI_10009737	3
CGI_10009739	1
CGI_10009740	1
CGI_10009741	2
CGI_10009742	1
CGI_10009743	1
CGI_10009745	2
CGI_10009746	1
CGI_10009748	1
CGI_10009749	1
CGI_10009751	1
CGI_10009753	1
CGI_10009755	2
CGI_10009756	1
CGI_10009757	1
CGI_10009758	3
CGI_10009759	1
CGI_10009760	2
CGI_10009761	2
CGI_10009762	4
CGI_10009763	4
CGI_10009764	1
CGI_10009765	1
CGI_10009766	1
CGI_10009767	1
CGI_10009774	1
CGI_10009776	1
CGI_10009782	1
CGI_10009786	3
CGI_10009787	1
CGI_10009789	1
CGI_10009792	1
CGI_10009793	1
CGI_10009795	5
CGI_10009796	1
CGI_10009797	1
CGI_10009798	2
CGI_10009799	1
CGI_10009803	1
CGI_10009806	1
CGI_10009807	3
CGI_10009812	5
CGI_10009814	2
CGI_10009815	1
CGI_10009816	1
CGI_10009817	1
CGI_10009820	3
CGI_10009822	1
CGI_10009823	1
CGI_10009824	1
CGI_10009825	3
CGI_10009826	3
CGI_10009827	1
CGI_10009828	2
CGI_10009829	1
CGI_10009832	1
CGI_10009833	2
CGI_10009835	1
CGI_10009836	1
CGI_10009837	1
CGI_10009838	1
CGI_10009839	2
CGI_10009840	4
CGI_10009841	1
CGI_10009842	7
CGI_10009844	1
CGI_10009845	5
CGI_10009846	2
CGI_10009847	14
CGI_10009848	1
CGI_10009849	1
CGI_10009850	1
CGI_10009851	1
CGI_10009852	1
CGI_10009853	2
CGI_10009854	5
CGI_10009855	1
CGI_10009856	1
CGI_10009857	2
CGI_10009859	1
CGI_10009864	1
CGI_10009865	94
CGI_10009869	3
CGI_10009870	1
CGI_10009871	2
CGI_10009872	1
CGI_10009873	1
CGI_10009874	3
CGI_10009875	1
CGI_10009876	12
CGI_10009878	1
CGI_10009879	1
CGI_10009880	1
CGI_10009882	1
CGI_10009884	1
CGI_10009886	3
CGI_10009887	1
CGI_10009888	1
CGI_10009889	1
CGI_10009890	1
CGI_10009891	2
CGI_10009892	16
CGI_10009895	1
CGI_10009897	12
CGI_10009900	1
CGI_10009902	1
CGI_10009903	2
CGI_10009905	2
CGI_10009906	1
CGI_10009907	1
CGI_10009912	2
CGI_10009916	1
CGI_10009918	8
CGI_10009921	1
CGI_10009922	1
CGI_10009923	2
CGI_10009924	1
CGI_10009925	1
CGI_10009927	1
CGI_10009928	1
CGI_10009929	3
CGI_10009930	1
CGI_10009931	1
CGI_10009933	5
CGI_10009936	2
CGI_10009937	1
CGI_10009938	2
CGI_10009939	1
CGI_10009940	2
CGI_10009942	1
CGI_10009943	3
CGI_10009945	1
CGI_10009947	4
CGI_10009952	3
CGI_10009957	1
CGI_10009965	1
CGI_10009966	2
CGI_10009967	3
CGI_10009968	2
CGI_10009970	1
CGI_10009971	1
CGI_10009972	3
CGI_10009973	1
CGI_10009974	1
CGI_10009976	2
CGI_10009977	2
CGI_10009978	2
CGI_10009979	1
CGI_10009980	1
CGI_10009981	2
CGI_10009982	8
CGI_10009983	1
CGI_10009984	1
CGI_10009986	4
CGI_10009987	3
CGI_10009988	2
CGI_10009991	5
CGI_10009992	3
CGI_10009993	2
CGI_10009997	1
CGI_10009998	1
CGI_10009999	1
CGI_10010000	1
CGI_10010001	1
CGI_10010002	1
CGI_10010003	1
CGI_10010007	50
CGI_10010010	1
CGI_10010012	1
CGI_10010014	3
CGI_10010015	2
CGI_10010016	14
CGI_10010017	1
CGI_10010018	5
CGI_10010020	2
CGI_10010021	1
CGI_10010022	1
CGI_10010023	4
CGI_10010024	1
CGI_10010025	2
CGI_10010026	1
CGI_10010028	1
CGI_10010029	1
CGI_10010030	1
CGI_10010033	2
CGI_10010034	3
CGI_10010037	1
CGI_10010039	1
CGI_10010040	2
CGI_10010043	1
CGI_10010044	2
CGI_10010045	1
CGI_10010046	3
CGI_10010047	2
CGI_10010048	1
CGI_10010049	2
CGI_10010051	4
CGI_10010052	1
CGI_10010053	1
CGI_10010056	2
CGI_10010057	1
CGI_10010058	1
CGI_10010062	1
CGI_10010063	5
CGI_10010064	1
CGI_10010065	2
CGI_10010069	1
CGI_10010070	1
CGI_10010071	2
CGI_10010072	2
CGI_10010073	1
CGI_10010074	1
CGI_10010075	5
CGI_10010076	3
CGI_10010079	1
CGI_10010080	5
CGI_10010085	1
CGI_10010086	2
CGI_10010087	3
CGI_10010088	2
CGI_10010089	1
CGI_10010090	3
CGI_10010091	1
CGI_10010092	6
CGI_10010093	1
CGI_10010095	1
CGI_10010097	9
CGI_10010099	8
CGI_10010103	1
CGI_10010104	1
CGI_10010107	1
CGI_10010108	1
CGI_10010111	2
CGI_10010114	2
CGI_10010115	1
CGI_10010116	12
CGI_10010118	2
CGI_10010121	8
CGI_10010123	1
CGI_10010125	1
CGI_10010126	1
CGI_10010127	1
CGI_10010129	1
CGI_10010130	2
CGI_10010131	1
CGI_10010132	1
CGI_10010133	2
CGI_10010134	2
CGI_10010135	1
CGI_10010137	1
CGI_10010138	5
CGI_10010139	3
CGI_10010140	2
CGI_10010141	1
CGI_10010142	5
CGI_10010144	1
CGI_10010145	9
CGI_10010146	2
CGI_10010147	2
CGI_10010148	2
CGI_10010149	1
CGI_10010150	2
CGI_10010153	1
CGI_10010157	2
CGI_10010158	1
CGI_10010159	1
CGI_10010162	1
CGI_10010163	8
CGI_10010164	1
CGI_10010165	1
CGI_10010166	4
CGI_10010167	4
CGI_10010168	1
CGI_10010169	1
CGI_10010170	1
CGI_10010171	1
CGI_10010172	1
CGI_10010173	1
CGI_10010174	3
CGI_10010175	1
CGI_10010176	1
CGI_10010177	3
CGI_10010178	1
CGI_10010179	1
CGI_10010180	1
CGI_10010182	4
CGI_10010183	1
CGI_10010184	5
CGI_10010185	2
CGI_10010186	5
CGI_10010187	2
CGI_10010188	1
CGI_10010189	6
CGI_10010190	2
CGI_10010191	13
CGI_10010192	3
CGI_10010193	2
CGI_10010194	3
CGI_10010195	2
CGI_10010196	1
CGI_10010199	10
CGI_10010205	1
CGI_10010206	2
CGI_10010207	1
CGI_10010208	1
CGI_10010209	1
CGI_10010210	1
CGI_10010214	1
CGI_10010218	5
CGI_10010220	1
CGI_10010222	1
CGI_10010223	3
CGI_10010224	1
CGI_10010225	2
CGI_10010230	1
CGI_10010231	1
CGI_10010232	2
CGI_10010234	2
CGI_10010235	2
CGI_10010236	1
CGI_10010237	1
CGI_10010238	1
CGI_10010240	3
CGI_10010242	2
CGI_10010243	1
CGI_10010244	6
CGI_10010246	1
CGI_10010249	2
CGI_10010250	1
CGI_10010251	1
CGI_10010252	25
CGI_10010253	4
CGI_10010254	1
CGI_10010255	6
CGI_10010257	2
CGI_10010258	1
CGI_10010261	27
CGI_10010263	1
CGI_10010264	2
CGI_10010265	1
CGI_10010267	1
CGI_10010268	5
CGI_10010269	21
CGI_10010271	1
CGI_10010272	10
CGI_10010274	5
CGI_10010275	2
CGI_10010276	4
CGI_10010279	2
CGI_10010282	1
CGI_10010284	1
CGI_10010285	1
CGI_10010286	1
CGI_10010288	3
CGI_10010289	2
CGI_10010293	10
CGI_10010295	1
CGI_10010296	1
CGI_10010298	1
CGI_10010299	3
CGI_10010306	1
CGI_10010307	1
CGI_10010308	1
CGI_10010310	1
CGI_10010312	1
CGI_10010313	1
CGI_10010314	1
CGI_10010315	1
CGI_10010316	1
CGI_10010319	1
CGI_10010320	1
CGI_10010321	3
CGI_10010323	1
CGI_10010325	2
CGI_10010327	1
CGI_10010328	1
CGI_10010329	1
CGI_10010330	1
CGI_10010332	3
CGI_10010334	1
CGI_10010335	1
CGI_10010337	1
CGI_10010340	4
CGI_10010341	1
CGI_10010342	2
CGI_10010343	1
CGI_10010344	1
CGI_10010346	5
CGI_10010349	1
CGI_10010352	3
CGI_10010353	2
CGI_10010354	2
CGI_10010355	3
CGI_10010356	2
CGI_10010357	1
CGI_10010358	1
CGI_10010359	1
CGI_10010360	2
CGI_10010361	4
CGI_10010363	2
CGI_10010365	1
CGI_10010366	2
CGI_10010367	1
CGI_10010368	1
CGI_10010370	1
CGI_10010375	3
CGI_10010377	1
CGI_10010378	4
CGI_10010379	2
CGI_10010380	1
CGI_10010381	3
CGI_10010382	4
CGI_10010385	10
CGI_10010386	4
CGI_10010387	1
CGI_10010388	1
CGI_10010389	1
CGI_10010390	1
CGI_10010391	1
CGI_10010393	6
CGI_10010394	1
CGI_10010395	2
CGI_10010396	2
CGI_10010397	2
CGI_10010398	1
CGI_10010399	2
CGI_10010401	1
CGI_10010402	1
CGI_10010403	1
CGI_10010404	4
CGI_10010405	2
CGI_10010406	1
CGI_10010407	1
CGI_10010408	2
CGI_10010409	1
CGI_10010410	1
CGI_10010411	1
CGI_10010414	1
CGI_10010415	1
CGI_10010416	2
CGI_10010417	1
CGI_10010419	1
CGI_10010420	2
CGI_10010421	2
CGI_10010422	1
CGI_10010423	3
CGI_10010425	2
CGI_10010426	1
CGI_10010427	2
CGI_10010430	3
CGI_10010431	1
CGI_10010432	2
CGI_10010433	2
CGI_10010434	2
CGI_10010435	1
CGI_10010438	31
CGI_10010439	5
CGI_10010440	6
CGI_10010442	2
CGI_10010443	1
CGI_10010445	1
CGI_10010446	1
CGI_10010447	1
CGI_10010450	2
CGI_10010451	2
CGI_10010452	2
CGI_10010453	9
CGI_10010454	17
CGI_10010457	3
CGI_10010459	7
CGI_10010460	1
CGI_10010461	1
CGI_10010462	1
CGI_10010463	2
CGI_10010464	2
CGI_10010465	2
CGI_10010466	1
CGI_10010467	4
CGI_10010474	9
CGI_10010475	1
CGI_10010476	1
CGI_10010477	3
CGI_10010479	1
CGI_10010480	3
CGI_10010481	1
CGI_10010482	1
CGI_10010483	4
CGI_10010484	2
CGI_10010485	2
CGI_10010486	2
CGI_10010487	1
CGI_10010488	2
CGI_10010489	2
CGI_10010493	1
CGI_10010497	3
CGI_10010498	3
CGI_10010499	3
CGI_10010503	2
CGI_10010504	1
CGI_10010505	1
CGI_10010506	4
CGI_10010507	1
CGI_10010509	3
CGI_10010511	1
CGI_10010513	1
CGI_10010514	2
CGI_10010516	1
CGI_10010517	2
CGI_10010518	1
CGI_10010519	1
CGI_10010520	1
CGI_10010521	1
CGI_10010522	1
CGI_10010524	1
CGI_10010525	1
CGI_10010526	1
CGI_10010528	1
CGI_10010529	13
CGI_10010530	5
CGI_10010531	1
CGI_10010532	2
CGI_10010533	1
CGI_10010534	1
CGI_10010541	4
CGI_10010544	2
CGI_10010546	2
CGI_10010547	1
CGI_10010548	2
CGI_10010549	1
CGI_10010550	3
CGI_10010551	2
CGI_10010558	1
CGI_10010562	1
CGI_10010564	2
CGI_10010566	5
CGI_10010567	1
CGI_10010568	1
CGI_10010569	1
CGI_10010570	1
CGI_10010572	1
CGI_10010574	2
CGI_10010578	1
CGI_10010580	1
CGI_10010582	1
CGI_10010583	1
CGI_10010584	1
CGI_10010585	1
CGI_10010586	1
CGI_10010587	11
CGI_10010588	1
CGI_10010589	4
CGI_10010600	2
CGI_10010601	1
CGI_10010602	2
CGI_10010606	2
CGI_10010607	2
CGI_10010609	1
CGI_10010612	6
CGI_10010613	1
CGI_10010614	3
CGI_10010615	1
CGI_10010616	1
CGI_10010620	2
CGI_10010622	10
CGI_10010623	1
CGI_10010624	1
CGI_10010625	1
CGI_10010626	1
CGI_10010628	1
CGI_10010629	1
CGI_10010630	1
CGI_10010631	2
CGI_10010632	5
CGI_10010633	2
CGI_10010634	2
CGI_10010635	1
CGI_10010636	1
CGI_10010637	1
CGI_10010638	1
CGI_10010640	1
CGI_10010641	1
CGI_10010646	2
CGI_10010647	6
CGI_10010648	1
CGI_10010649	5
CGI_10010650	1
CGI_10010652	2
CGI_10010655	1
CGI_10010656	2
CGI_10010657	2
CGI_10010658	5
CGI_10010659	2
CGI_10010662	2
CGI_10010664	4
CGI_10010667	6
CGI_10010668	3
CGI_10010672	2
CGI_10010673	1
CGI_10010674	1
CGI_10010676	3
CGI_10010677	1
CGI_10010679	8
CGI_10010680	1
CGI_10010681	1
CGI_10010682	8
CGI_10010683	1
CGI_10010686	1
CGI_10010687	2
CGI_10010689	1
CGI_10010700	1
CGI_10010701	1
CGI_10010702	3
CGI_10010703	5
CGI_10010704	3
CGI_10010706	7
CGI_10010707	6
CGI_10010709	2
CGI_10010711	3
CGI_10010712	2
CGI_10010713	1
CGI_10010714	3
CGI_10010715	1
CGI_10010716	1
CGI_10010717	2
CGI_10010718	1
CGI_10010720	1
CGI_10010721	2
CGI_10010722	2
CGI_10010724	1
CGI_10010725	17
CGI_10010726	1
CGI_10010727	2
CGI_10010728	2
CGI_10010729	3
CGI_10010730	1
CGI_10010731	2
CGI_10010732	2
CGI_10010733	4
CGI_10010736	2
CGI_10010737	1
CGI_10010738	1
CGI_10010740	5
CGI_10010741	1
CGI_10010742	1
CGI_10010743	2
CGI_10010748	1
CGI_10010750	3
CGI_10010752	2
CGI_10010757	1
CGI_10010758	3
CGI_10010759	10
CGI_10010760	1
CGI_10010761	1
CGI_10010762	5
CGI_10010764	1
CGI_10010765	1
CGI_10010766	2
CGI_10010767	1
CGI_10010768	3
CGI_10010769	1
CGI_10010772	4
CGI_10010773	8
CGI_10010778	1
CGI_10010779	3
CGI_10010780	2
CGI_10010781	1
CGI_10010783	1
CGI_10010784	1
CGI_10010785	3
CGI_10010787	2
CGI_10010789	1
CGI_10010790	1
CGI_10010791	1
CGI_10010793	2
CGI_10010794	3
CGI_10010795	1
CGI_10010803	1
CGI_10010805	1
CGI_10010808	4
CGI_10010809	1
CGI_10010810	4
CGI_10010817	1
CGI_10010819	2
CGI_10010820	1
CGI_10010821	2
CGI_10010822	1
CGI_10010823	1
CGI_10010824	1
CGI_10010825	1
CGI_10010826	1
CGI_10010827	2
CGI_10010828	3
CGI_10010829	5
CGI_10010830	1
CGI_10010831	1
CGI_10010832	1
CGI_10010833	1
CGI_10010834	1
CGI_10010835	2
CGI_10010837	1
CGI_10010838	2
CGI_10010840	6
CGI_10010843	3
CGI_10010844	1
CGI_10010845	1
CGI_10010846	1
CGI_10010847	1
CGI_10010848	2
CGI_10010849	3
CGI_10010851	3
CGI_10010852	1
CGI_10010854	1
CGI_10010855	1
CGI_10010856	1
CGI_10010857	1
CGI_10010858	2
CGI_10010859	2
CGI_10010860	1
CGI_10010861	1
CGI_10010863	1
CGI_10010865	1
CGI_10010867	1
CGI_10010868	1
CGI_10010869	2
CGI_10010870	1
CGI_10010871	1
CGI_10010872	1
CGI_10010873	5
CGI_10010874	2
CGI_10010876	1
CGI_10010877	1
CGI_10010878	2
CGI_10010879	1
CGI_10010880	1
CGI_10010881	1
CGI_10010882	2
CGI_10010884	1
CGI_10010885	1
CGI_10010886	5
CGI_10010887	1
CGI_10010888	2
CGI_10010889	1
CGI_10010890	2
CGI_10010891	1
CGI_10010893	1
CGI_10010894	1
CGI_10010895	1
CGI_10010896	1
CGI_10010897	2
CGI_10010898	2
CGI_10010901	1
CGI_10010903	4
CGI_10010905	12
CGI_10010906	1
CGI_10010907	1
CGI_10010910	6
CGI_10010911	2
CGI_10010914	1
CGI_10010915	1
CGI_10010916	2
CGI_10010917	1
CGI_10010918	2
CGI_10010919	2
CGI_10010920	1
CGI_10010921	1
CGI_10010922	2
CGI_10010923	2
CGI_10010924	1
CGI_10010925	1
CGI_10010926	1
CGI_10010929	1
CGI_10010930	2
CGI_10010931	1
CGI_10010932	1
CGI_10010933	3
CGI_10010935	1
CGI_10010936	1
CGI_10010937	1
CGI_10010940	4
CGI_10010941	2
CGI_10010943	1
CGI_10010944	2
CGI_10010946	3
CGI_10010948	2
CGI_10010949	1
CGI_10010950	2
CGI_10010951	1
CGI_10010952	1
CGI_10010959	3
CGI_10010960	1
CGI_10010961	1
CGI_10010963	20
CGI_10010964	1
CGI_10010965	2
CGI_10010966	1
CGI_10010967	1
CGI_10010968	2
CGI_10010969	12
CGI_10010972	1
CGI_10010973	12
CGI_10010974	1
CGI_10010975	5
CGI_10010976	3
CGI_10010977	3
CGI_10010978	1
CGI_10010979	4
CGI_10010980	1
CGI_10010981	1
CGI_10010982	1
CGI_10010983	1
CGI_10010984	1
CGI_10010985	2
CGI_10010986	3
CGI_10010987	4
CGI_10010988	1
CGI_10010990	2
CGI_10010991	1
CGI_10010993	6
CGI_10010994	1
CGI_10010995	2
CGI_10010996	1
CGI_10010999	1
CGI_10011000	2
CGI_10011001	4
CGI_10011002	3
CGI_10011003	1
CGI_10011004	1
CGI_10011005	2
CGI_10011006	1
CGI_10011007	2
CGI_10011008	1
CGI_10011009	1
CGI_10011010	4
CGI_10011011	1
CGI_10011014	1
CGI_10011015	1
CGI_10011020	1
CGI_10011023	2
CGI_10011024	2
CGI_10011025	3
CGI_10011029	10
CGI_10011030	4
CGI_10011031	1
CGI_10011033	2
CGI_10011035	1
CGI_10011036	1
CGI_10011037	2
CGI_10011038	1
CGI_10011039	1
CGI_10011040	1
CGI_10011042	2
CGI_10011043	2
CGI_10011045	1
CGI_10011047	2
CGI_10011052	1
CGI_10011053	1
CGI_10011054	1
CGI_10011056	1
CGI_10011057	1
CGI_10011058	2
CGI_10011060	1
CGI_10011061	1
CGI_10011062	1
CGI_10011064	1
CGI_10011065	1
CGI_10011068	6
CGI_10011074	1
CGI_10011076	1
CGI_10011077	3
CGI_10011078	48
CGI_10011080	1
CGI_10011081	1
CGI_10011082	5
CGI_10011083	1
CGI_10011086	2
CGI_10011087	1
CGI_10011088	4
CGI_10011089	2
CGI_10011091	1
CGI_10011094	3
CGI_10011095	3
CGI_10011096	1
CGI_10011098	1
CGI_10011099	2
CGI_10011101	1
CGI_10011102	1
